time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-09-19T16:28:27.802Z,34.6729,80.1671,10.0,4.7,mb,77.0,68.0,5.809,0.54,us,us7000i9bf,2022-09-26T20:07:02.040Z,"244 km ENE of Leh, India",earthquake,3.18,1.826,0.059,89.0,reviewed,us,us
2022-09-19T15:09:10.913Z,-10.4287,-78.4725,66.068,4.4,mb,38.0,128.0,2.227,0.29,us,us7000ib59,2022-09-26T20:01:45.040Z,near the coast of central Peru,earthquake,10.58,8.25,0.086,41.0,reviewed,us,us
2022-09-19T15:08:05.177Z,-16.7131,-178.5554,570.347,4.1,mb,18.0,102.0,2.428,0.43,us,us7000ib4y,2022-09-26T19:40:21.040Z,Fiji region,earthquake,12.78,9.01,0.175,12.0,reviewed,us,us
2022-09-19T13:32:17.070Z,-6.1763,147.965,61.619,4.4,mb,18.0,85.0,3.305,0.66,us,us7000ib4x,2022-09-26T19:21:10.040Z,"eastern New Guinea region, Papua New Guinea",earthquake,9.54,8.387,0.144,15.0,reviewed,us,us
2022-09-19T13:06:59.321Z,5.9725,125.8383,154.564,4.5,mb,57.0,90.0,1.12,0.47,us,us7000i99d,2022-09-26T19:10:25.040Z,"17 km ESE of Mangili, Philippines",earthquake,7.85,6.743,0.076,53.0,reviewed,us,us
2022-09-19T12:59:14.486Z,-22.263,-68.687,124.831,4.5,mb,39.0,40.0,0.693,0.59,us,us7000i99a,2022-10-02T05:56:53.918Z,"Antofagasta, Chile",earthquake,5.17,4.489,0.106,26.0,reviewed,us,us
2022-09-19T12:32:09.045Z,26.3443,125.9187,10.0,4.2,mb,27.0,92.0,2.164,0.68,us,us7000ib4w,2022-10-01T06:16:19.040Z,"176 km W of Itoman, Japan",earthquake,9.05,1.922,0.146,13.0,reviewed,us,us
2022-09-19T12:20:14.838Z,-14.0307,170.8781,630.324,4.3,mb,48.0,58.0,3.824,0.48,us,us7000i996,2022-10-02T05:48:11.040Z,Vanuatu region,earthquake,12.41,5.331,0.094,32.0,reviewed,us,us
2022-09-19T12:05:48.432Z,29.9356,99.7046,10.0,4.0,mb,25.0,89.0,8.614,0.43,us,us7000ib4u,2022-10-01T06:00:31.040Z,"217 km W of Kangding, China",earthquake,6.5,1.893,0.144,13.0,reviewed,us,us
2022-09-19T11:56:07.149Z,-35.0158,179.819,10.0,4.4,mb,17.0,160.0,2.82,0.83,us,us7000ib4t,2022-10-02T10:28:34.040Z,off the east coast of the North Island of New Zealand,earthquake,5.68,1.946,0.149,13.0,reviewed,us,us
2022-09-19T11:40:59.632Z,-59.0628,-25.1737,10.0,4.3,mb,18.0,122.0,7.855,0.51,us,us7000ib51,2022-10-02T10:07:03.040Z,South Sandwich Islands region,earthquake,11.53,1.947,0.129,17.0,reviewed,us,us
2022-09-19T11:30:31.089Z,23.1465,121.4317,10.083,4.4,mb,31.0,106.0,0.274,0.44,us,us7000i993,2022-10-02T05:30:14.040Z,"93 km S of Hualien City, Taiwan",earthquake,3.39,4.819,0.144,14.0,reviewed,us,us
2022-09-19T11:13:22.852Z,-55.1785,-35.926,9.185,4.6,mb,48.0,92.0,0.954,0.54,us,us7000i9az,2022-10-02T06:00:13.040Z,South Georgia Island region,earthquake,6.48,3.868,0.091,36.0,reviewed,us,us
2022-09-19T10:29:30.883Z,14.2105,-92.0351,67.575,4.2,mb,38.0,180.0,2.062,1.14,us,us7000i98u,2022-09-19T13:55:23.040Z,"16 km SW of Champerico, Guatemala",earthquake,8.87,13.035,0.054,96.0,reviewed,us,us
2022-09-19T09:26:20.019Z,-18.1271,-178.1814,635.403,4.3,mb,27.0,93.0,3.605,0.49,us,us7000i98n,2022-09-20T04:03:08.040Z,Fiji region,earthquake,13.31,15.932,0.111,23.0,reviewed,us,us
2022-09-19T07:18:39.261Z,40.8988,-29.2491,10.0,4.7,mb,64.0,62.0,4.259,0.52,us,us7000i98b,2022-09-19T07:42:09.040Z,"226 km NE of Santa Cruz das Flores, Portugal",earthquake,7.54,1.842,0.051,116.0,reviewed,us,us
2022-09-19T06:12:40.786Z,6.7674,-73.053,156.025,4.9,mb,83.0,37.0,0.87,1.04,us,us7000i97s,2022-09-20T05:05:52.313Z,"6 km NE of Jordán, Colombia",earthquake,7.24,7.517,0.022,630.0,reviewed,us,us
2022-09-19T06:07:54.581Z,56.9248,117.144,10.0,4.4,mb,54.0,62.0,7.825,0.37,us,us7000i97t,2022-09-19T16:06:02.040Z,"68 km W of Chara, Russia",earthquake,9.3,1.918,0.067,65.0,reviewed,us,us
2022-09-19T05:24:30.458Z,8.3681,126.6635,68.198,4.5,mb,39.0,84.0,1.679,0.44,us,us7000i97l,2022-09-19T15:35:31.040Z,"Mindanao, Philippines",earthquake,6.56,8.001,0.103,28.0,reviewed,us,us
2022-09-19T04:49:14.670Z,-56.5994,-26.5297,65.005,4.6,mb,17.0,170.0,6.124,0.58,us,us7000ib4r,2022-09-27T23:53:55.040Z,South Sandwich Islands region,earthquake,11.51,8.687,0.145,14.0,reviewed,us,us
2022-09-19T04:29:05.070Z,-5.4423,146.6255,157.564,5.4,mww,110.0,47.0,3.972,0.54,us,us7000i979,2022-09-27T23:37:06.505Z,"96 km ESE of Madang, Papua New Guinea",earthquake,8.51,4.459,0.057,30.0,reviewed,us,us
2022-09-19T04:26:52.284Z,21.1331,59.5297,10.0,4.6,mb,72.0,110.0,4.876,0.51,us,us7000i978,2022-09-27T22:31:15.040Z,"158 km S of Sur, Oman",earthquake,7.48,1.856,0.077,50.0,reviewed,us,us
2022-09-19T04:00:00.135Z,35.5062,75.0054,10.0,4.6,mb,65.0,85.0,2.341,0.59,us,us7000i975,2022-09-27T05:09:47.564Z,"61 km WNW of Skardu, Pakistan",earthquake,7.4,1.882,0.074,54.0,reviewed,us,us
2022-09-19T03:38:11.675Z,51.7835,-177.0272,97.789,4.1,mb,69.0,141.0,0.235,0.81,us,us7000i970,2022-09-27T04:58:26.040Z,"28 km WSW of Adak, Alaska",earthquake,10.63,8.308,0.064,66.0,reviewed,us,us
2022-09-19T02:07:42.824Z,23.3735,121.4462,9.0,5.5,mww,107.0,27.0,0.138,0.74,us,us7000i96l,2022-09-27T04:24:56.033Z,Taiwan,earthquake,2.07,1.778,0.06,27.0,reviewed,us,us
2022-09-19T01:53:21.984Z,24.9412,123.8851,103.151,4.4,mb,66.0,102.0,0.924,0.64,us,us7000i96j,2022-09-27T03:50:18.040Z,"71 km NNW of Ishigaki, Japan",earthquake,4.69,6.201,0.086,39.0,reviewed,us,us
2022-09-19T01:15:30.424Z,64.7449,-149.1255,16.8,4.8,ml,0.0,0.0,0.0,0.99,ak,ak022c1bhn1i,2022-10-06T21:56:39.460Z,"15 km N of Four Mile Road, Alaska",earthquake,0.0,0.1,0.0,0.0,reviewed,ak,ak
2022-09-19T00:39:26.290Z,31.2049,82.7913,16.108,4.1,mb,36.0,140.0,4.027,0.4,us,us7000i962,2022-09-27T03:05:55.040Z,"184 km ENE of Burang, China",earthquake,9.34,4.869,0.135,15.0,reviewed,us,us
2022-09-18T23:50:03.640Z,29.3947,142.2457,10.0,4.6,mb,40.0,128.0,2.291,0.71,us,us7000iahl,2022-09-25T00:20:45.040Z,"Izu Islands, Japan region",earthquake,8.92,1.869,0.114,23.0,reviewed,us,us
2022-09-18T23:01:26.518Z,-58.2369,-24.8408,10.0,4.3,mb,20.0,114.0,7.597,0.46,us,us7000iahm,2022-09-25T00:37:09.040Z,South Sandwich Islands region,earthquake,9.23,1.952,0.122,19.0,reviewed,us,us
2022-09-18T21:34:13.981Z,21.3093,94.8301,128.051,4.5,mb,71.0,34.0,1.955,0.55,us,us7000i953,2022-09-26T23:10:40.040Z,Myanmar,earthquake,7.08,5.354,0.058,87.0,reviewed,us,us
2022-09-18T18:20:56.201Z,-21.0625,-68.5514,135.502,4.4,mb,25.0,86.0,0.874,1.14,us,us7000i949,2022-09-18T19:34:21.040Z,"159 km NNE of Calama, Chile",earthquake,5.48,8.916,0.162,13.0,reviewed,us,us
2022-09-18T18:12:06.629Z,38.3813,142.2305,53.14,4.5,mb,23.0,185.0,2.568,0.31,us,us7000i948,2022-09-18T19:27:14.040Z,"near the east coast of Honshu, Japan",earthquake,11.15,10.998,0.204,7.0,reviewed,us,us
2022-09-18T17:42:47.418Z,78.1325,7.4417,10.0,4.3,mb,21.0,150.0,1.196,0.83,us,us7000i944,2022-09-18T19:21:50.040Z,"187 km W of Longyearbyen, Svalbard and Jan Mayen",earthquake,8.0,1.958,0.147,13.0,reviewed,us,us
2022-09-18T16:06:17.766Z,-20.2798,-12.105,10.0,4.6,mb,24.0,101.0,36.085,0.93,us,us7000iahh,2022-09-25T19:54:10.040Z,southern Mid-Atlantic Ridge,earthquake,14.2,1.855,0.129,19.0,reviewed,us,us
2022-09-18T15:32:50.802Z,6.8579,-73.104,150.256,4.2,mb,61.0,126.0,0.959,0.34,us,us7000iah9,2022-09-25T19:36:26.040Z,northern Colombia,earthquake,7.5,6.945,0.076,49.0,reviewed,us,us
2022-09-18T15:06:41.302Z,35.9282,77.9225,10.0,4.1,mb,44.0,100.0,4.453,0.83,us,us7000i93n,2022-09-25T19:12:47.040Z,"151 km NE of Thang, India",earthquake,6.07,1.881,0.139,16.0,reviewed,us,us
2022-09-18T14:49:54.393Z,12.2232,120.7215,35.0,4.4,mb,24.0,126.0,16.176,0.58,us,us7000iah7,2022-09-25T19:05:47.040Z,"36 km SW of San Agustin, Philippines",earthquake,9.73,1.935,0.17,11.0,reviewed,us,us
2022-09-18T14:46:35.427Z,36.9732,71.2341,104.279,4.3,mb,20.0,82.0,0.548,0.28,us,us7000i93j,2022-09-25T18:51:42.040Z,"37 km ENE of Jurm, Afghanistan",earthquake,5.34,6.158,0.239,6.0,reviewed,us,us
2022-09-18T13:54:38.197Z,40.2026,19.8373,3.324,4.5,mb,40.0,80.0,0.346,1.1,us,us7000i93a,2022-09-25T18:39:25.040Z,"13 km NE of Himarë, Albania",earthquake,2.83,5.238,0.156,13.0,reviewed,us,us
2022-09-18T13:41:59.980Z,-23.5384,-179.6828,512.943,4.4,mb,64.0,117.0,4.769,1.01,us,us7000i938,2022-09-25T18:36:03.040Z,south of the Fiji Islands,earthquake,12.15,6.979,0.055,103.0,reviewed,us,us
2022-09-18T13:07:23.157Z,26.2896,125.714,10.489,4.5,mb,30.0,94.0,2.355,0.57,us,us7000iah4,2022-09-26T20:32:21.040Z,"169 km NNE of Hirara, Japan",earthquake,11.12,4.698,0.14,17.0,reviewed,us,us
2022-09-18T12:57:56.064Z,28.8987,95.8796,10.0,4.5,mb,54.0,93.0,8.162,0.55,us,us7000i935,2022-10-02T05:11:10.040Z,"106 km NNE of Pāsighāt, India",earthquake,8.68,1.823,0.092,34.0,reviewed,us,us
2022-09-18T12:44:37.268Z,23.1108,121.2811,8.015,4.1,mb,20.0,115.0,0.281,0.74,us,us7000iahb,2022-09-25T09:36:18.040Z,Taiwan,earthquake,3.81,3.97,0.213,6.0,reviewed,us,us
2022-09-18T12:38:24.493Z,28.84,142.8395,10.0,4.4,mb,45.0,122.0,1.832,0.3,us,us7000i931,2022-09-25T10:52:38.040Z,"Bonin Islands, Japan region",earthquake,6.99,1.881,0.098,30.0,reviewed,us,us
2022-09-18T10:05:38.907Z,26.2213,126.0518,10.0,5.0,mb,65.0,88.0,2.082,0.44,us,us7000i92e,2022-09-25T10:46:35.040Z,"162 km W of Itoman, Japan",earthquake,7.48,1.884,0.064,78.0,reviewed,us,us
2022-09-18T09:50:49.967Z,34.8834,32.131,10.0,4.3,mb,57.0,135.0,0.989,0.73,us,us7000i92c,2022-09-25T10:41:05.822Z,"22 km W of Pégeia, Cyprus",earthquake,6.41,1.915,0.09,35.0,reviewed,us,us
2022-09-18T09:46:32.028Z,23.2422,121.2938,10.723,4.2,mb,20.0,110.0,0.466,0.59,us,us7000iagv,2022-09-24T12:12:19.040Z,"78 km SE of Lugu, Taiwan",earthquake,1.99,5.399,0.2,7.0,reviewed,us,us
2022-09-18T09:41:45.809Z,-10.7758,164.2895,10.0,5.7,mww,85.0,33.0,4.477,0.5,us,us7000i929,2022-10-02T04:49:45.736Z,"165 km W of Lata, Solomon Islands",earthquake,8.49,1.844,0.098,10.0,reviewed,us,us
2022-09-18T09:39:56.517Z,23.2182,121.2907,10.0,5.5,mb,98.0,34.0,0.443,0.51,us,us7000i928,2022-09-25T10:01:38.903Z,Taiwan,earthquake,6.44,1.854,0.04,221.0,reviewed,us,us
2022-09-18T09:19:33.125Z,23.3022,121.3845,16.407,4.2,mb,33.0,104.0,0.558,0.52,us,us7000iagu,2022-09-24T12:01:20.040Z,"78 km SSW of Hualien City, Taiwan",earthquake,3.32,4.97,0.136,15.0,reviewed,us,us
2022-09-18T09:15:05.166Z,23.2048,121.4418,13.585,4.3,mb,33.0,79.0,0.51,0.76,us,us7000iagt,2022-09-24T11:16:33.040Z,"87 km S of Hualien City, Taiwan",earthquake,3.72,4.424,0.129,17.0,reviewed,us,us
2022-09-18T08:46:30.642Z,23.0634,121.2995,10.0,5.2,mb,81.0,60.0,0.317,0.52,us,us7000i91w,2022-09-18T09:58:13.323Z,"86 km E of Yujing, Taiwan",earthquake,5.86,0.825,0.042,186.0,reviewed,us,us
2022-09-18T08:30:42.415Z,23.269,121.3481,10.0,4.2,mb,8.0,157.0,0.513,0.15,us,us7000i91p,2022-09-18T09:32:18.040Z,"80 km SE of Lugu, Taiwan",earthquake,2.32,2.001,0.215,7.0,reviewed,us,us
2022-09-18T08:09:59.600Z,26.2527,126.0142,10.0,5.7,mww,70.0,51.0,2.105,0.58,us,us7000i91n,2022-09-20T20:29:26.040Z,"Ryukyu Islands, Japan",earthquake,5.96,1.467,0.063,24.0,reviewed,us,us
2022-09-18T08:07:28.126Z,26.3351,126.0564,10.0,5.2,mb,85.0,49.0,2.046,1.0,us,us7000i91h,2022-09-18T08:28:00.040Z,"Ryukyu Islands, Japan",earthquake,7.25,1.861,0.034,284.0,reviewed,us,us
2022-09-18T06:57:35.608Z,23.0785,121.2325,10.0,5.1,mb,51.0,74.0,0.295,0.88,us,us7000i90t,2022-09-18T08:09:13.329Z,"79 km E of Yujing, Taiwan",earthquake,2.46,1.865,0.091,39.0,reviewed,us,us
2022-09-18T06:44:14.735Z,23.1589,121.316,10.0,6.9,mww,119.0,24.0,0.403,1.18,us,us7000i90q,2022-10-12T20:24:34.029Z,"86 km SE of Lugu, Taiwan",earthquake,5.19,1.594,0.038,68.0,reviewed,us,us
2022-09-18T06:32:02.075Z,23.128,121.3153,10.0,5.3,mww,105.0,90.0,0.377,0.83,us,us7000i90h,2022-09-20T16:43:28.054Z,"87 km E of Yujing, Taiwan",earthquake,5.46,1.761,0.078,16.0,reviewed,us,us
2022-09-18T06:04:42.727Z,26.3456,126.072,10.0,4.5,mb,33.0,95.0,2.03,0.55,us,us7000i90j,2022-09-18T08:50:08.040Z,"161 km W of Itoman, Japan",earthquake,8.57,1.907,0.115,22.0,reviewed,us,us
2022-09-18T05:59:51.434Z,26.3582,125.9756,10.0,4.9,mb,56.0,87.0,2.111,0.46,us,us7000i914,2022-09-18T08:13:59.040Z,"171 km W of Itoman, Japan",earthquake,8.48,1.867,0.062,82.0,reviewed,us,us
2022-09-18T05:54:40.443Z,23.1408,121.2592,10.0,4.5,mb,43.0,82.0,0.362,0.37,us,us7000i908,2022-09-18T06:56:32.784Z,"81 km E of Yujing, Taiwan",earthquake,2.82,1.884,0.108,25.0,reviewed,us,us
2022-09-18T05:19:18.359Z,23.1286,121.2723,10.0,5.6,mww,95.0,50.0,0.357,0.74,us,us7000i903,2022-09-21T14:58:34.040Z,"83 km E of Yujing, Taiwan",earthquake,5.29,1.85,0.059,28.0,reviewed,us,us
2022-09-18T04:10:53.359Z,22.8414,121.1121,10.0,4.4,mb,28.0,184.0,0.038,0.93,us,us7000i8zk,2022-09-18T05:34:49.613Z,"73 km ESE of Yujing, Taiwan",earthquake,6.74,1.8,0.155,14.0,reviewed,us,us
2022-09-18T04:07:40.295Z,23.0629,121.3914,10.0,4.1,mb,19.0,62.0,0.377,1.25,us,us7000i8zj,2022-09-18T04:52:41.040Z,"95 km E of Yujing, Taiwan",earthquake,2.27,1.913,0.261,6.0,reviewed,us,us
2022-09-18T03:53:02.966Z,-24.3909,-176.6534,10.0,4.5,mb,29.0,115.0,3.474,0.91,us,us7000iagk,2022-09-24T00:24:26.040Z,south of the Fiji Islands,earthquake,11.22,1.841,0.139,17.0,reviewed,us,us
2022-09-18T03:24:37.387Z,24.9365,122.0818,109.651,4.5,mb,24.0,87.0,0.532,0.9,us,us7000iagj,2022-09-24T00:09:08.040Z,Taiwan region,earthquake,5.22,5.385,0.191,8.0,reviewed,us,us
2022-09-18T02:56:10.570Z,24.8724,123.2945,108.719,4.3,mb,27.0,131.0,0.478,0.8,us,us7000i8z4,2022-09-18T03:41:27.040Z,"53 km NNE of Yonakuni, Japan",earthquake,9.24,5.694,0.16,12.0,reviewed,us,us
2022-09-18T02:25:01.143Z,-11.4027,66.3536,10.0,4.6,mb,27.0,78.0,40.297,0.76,us,us7000i8z1,2022-09-18T03:14:02.040Z,Mid-Indian Ridge,earthquake,15.18,1.892,0.125,20.0,reviewed,us,us
2022-09-18T02:09:46.218Z,35.8282,140.7854,46.748,4.8,mb,59.0,123.0,2.202,1.11,us,us7000i8yp,2022-09-18T10:11:04.515Z,"11 km NNW of Hasaki, Japan",earthquake,6.93,6.797,0.058,94.0,reviewed,us,us
2022-09-18T02:00:08.681Z,23.0344,121.4002,10.0,4.6,mb,35.0,119.0,0.366,0.66,us,us7000i8yn,2022-09-18T02:43:34.040Z,"96 km E of Yujing, Taiwan",earthquake,7.21,1.887,0.117,22.0,reviewed,us,us
2022-09-18T01:52:32.464Z,22.9829,121.3963,10.0,4.7,mb,47.0,109.0,0.335,0.98,us,us7000i8yl,2022-09-18T07:08:35.418Z,"97 km E of Yujing, Taiwan",earthquake,7.73,1.864,0.085,42.0,reviewed,us,us
2022-09-18T01:51:54.531Z,23.0917,121.4823,10.0,4.5,mb,29.0,75.0,0.46,1.08,us,us7000iagh,2022-09-23T23:58:07.040Z,"98 km S of Hualien City, Taiwan",earthquake,3.11,1.769,0.171,10.0,reviewed,us,us
2022-09-18T01:26:16.202Z,-4.8179,129.199,189.379,4.1,mb,15.0,88.0,3.58,0.5,us,us7000iagg,2022-09-23T23:51:34.040Z,"166 km S of Amahai, Indonesia",earthquake,10.9,7.065,0.26,4.0,reviewed,us,us
2022-09-18T00:26:33.859Z,-20.5252,-11.7367,10.0,5.0,mb,102.0,55.0,7.281,0.44,us,us7000i8xw,2022-10-07T02:53:36.040Z,southern Mid-Atlantic Ridge,earthquake,10.55,1.787,0.061,86.0,reviewed,us,us
2022-09-18T00:25:13.690Z,-20.5815,-11.7032,10.0,4.4,mb,12.0,114.0,27.559,0.43,us,us7000iagm,2022-10-07T02:15:41.040Z,southern Mid-Atlantic Ridge,earthquake,11.72,1.892,0.17,10.0,reviewed,us,us
2022-09-17T23:33:29.748Z,26.3731,96.6102,121.809,4.3,mb,58.0,69.0,5.593,0.46,us,us7000i8xq,2022-10-07T01:57:44.040Z,"27 km NW of Sarupathar, India",earthquake,10.87,7.115,0.092,33.0,reviewed,us,us
2022-09-17T23:29:46.109Z,-4.7432,153.9445,218.088,4.8,mb,99.0,39.0,1.858,0.57,us,us7000i8xn,2022-10-07T01:43:31.040Z,"191 km ESE of Kokopo, Papua New Guinea",earthquake,5.51,5.393,0.062,79.0,reviewed,us,us
2022-09-17T23:10:07.719Z,-13.2611,167.1041,205.825,4.2,mb,25.0,147.0,2.175,0.34,us,us7000iag5,2022-10-07T01:31:10.040Z,"83 km NW of Sola, Vanuatu",earthquake,14.03,7.945,0.121,19.0,reviewed,us,us
2022-09-17T22:29:07.910Z,-55.9151,-26.8528,35.0,4.4,mb,17.0,97.0,18.79,0.5,us,us7000iag7,2022-10-07T01:24:09.040Z,South Sandwich Islands region,earthquake,13.52,1.83,0.162,11.0,reviewed,us,us
2022-09-17T22:05:48.225Z,23.1766,120.7691,10.0,4.0,mb,27.0,120.0,0.178,0.75,us,us7000iag4,2022-10-07T00:59:15.040Z,"32 km E of Yujing, Taiwan",earthquake,2.29,1.706,0.164,10.0,reviewed,us,us
2022-09-17T20:39:31.456Z,7.5164,127.4861,10.0,4.1,mb,12.0,189.0,1.943,0.51,us,us7000iafy,2022-10-07T00:12:28.040Z,"99 km E of Baculin, Philippines",earthquake,9.45,1.97,0.214,6.0,reviewed,us,us
2022-09-17T20:34:59.504Z,26.4012,125.9143,9.567,4.3,mb,24.0,82.0,2.155,0.37,us,us7000iafz,2022-10-06T23:57:20.040Z,"177 km W of Naha, Japan",earthquake,9.24,4.909,0.142,14.0,reviewed,us,us
2022-09-17T20:18:01.170Z,55.8002,162.1713,55.082,4.4,mb,74.0,71.0,3.46,0.39,us,us7000i8wt,2022-10-06T23:31:08.040Z,"51 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake,8.29,6.67,0.075,52.0,reviewed,us,us
2022-09-17T19:25:57.292Z,23.9972,122.7696,39.806,4.4,mb,45.0,126.0,0.517,0.58,us,us7000i8wh,2022-10-06T23:09:33.040Z,"57 km SSW of Yonakuni, Japan",earthquake,5.48,7.603,0.115,22.0,reviewed,us,us
2022-09-17T18:41:40.218Z,35.3577,25.8312,10.0,4.1,mb,40.0,93.0,0.773,0.82,us,us7000i8wb,2022-09-19T07:53:14.091Z,"Crete, Greece",earthquake,5.36,1.906,0.114,25.0,reviewed,us,us
2022-09-17T18:31:25.470Z,18.5261,146.5777,80.233,4.9,mb,152.0,81.0,5.176,0.55,us,us7000i8wa,2022-09-21T16:00:31.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.79,3.18,0.05,137.0,reviewed,us,us
2022-09-17T18:27:49.476Z,14.7061,-92.4942,82.673,4.0,mb,82.0,176.0,1.604,0.73,us,us7000i8w7,2022-09-17T19:27:22.040Z,"8 km WSW of Puerto Madero, Mexico",earthquake,8.05,10.26,0.067,70.0,reviewed,us,us
2022-09-17T18:25:32.252Z,26.299,125.8935,10.0,4.4,mb,37.0,94.0,2.197,0.84,us,us7000i8w8,2022-09-17T19:09:56.040Z,"175 km NNE of Hirara, Japan",earthquake,8.48,1.896,0.112,26.0,reviewed,us,us
2022-09-17T18:21:49.447Z,-16.2994,-72.2029,106.548,4.1,mb,10.0,271.0,2.905,0.81,us,us7000i8w5,2022-09-17T18:57:24.040Z,"7 km N of El Pedregal, Peru",earthquake,12.23,11.065,0.213,6.0,reviewed,us,us
2022-09-17T18:03:29.699Z,23.0743,121.3368,16.574,4.6,mwr,119.0,89.0,0.348,0.76,us,us7000i8w3,2022-09-17T18:38:26.040Z,"89 km E of Yujing, Taiwan",earthquake,5.28,4.038,0.063,24.0,reviewed,us,us
2022-09-17T15:36:31.743Z,26.3289,126.0021,10.0,4.4,mb,23.0,94.0,2.095,0.86,us,us7000i8vf,2022-09-17T16:36:30.040Z,"168 km W of Itoman, Japan",earthquake,4.86,1.913,0.124,19.0,reviewed,us,us
2022-09-17T15:05:02.097Z,-20.1735,-69.2025,102.245,4.2,ml,23.0,61.0,0.502,0.84,us,us7000i8vb,2022-09-17T17:02:50.680Z,"99 km E of Iquique, Chile",earthquake,4.75,6.215,0.0,0.0,reviewed,us,guc
2022-09-17T15:00:10.686Z,23.0867,121.2539,10.0,4.7,mb,25.0,84.0,0.312,1.18,us,us7000i8vi,2022-09-17T16:21:34.040Z,"81 km E of Yujing, Taiwan",earthquake,7.33,1.917,0.159,12.0,reviewed,us,us
2022-09-17T14:45:27.915Z,22.9618,121.1927,10.0,5.5,mww,51.0,86.0,0.618,0.92,us,us7000i8v9,2022-09-20T21:09:22.040Z,"77 km ESE of Yujing, Taiwan",earthquake,4.31,0.44,0.052,35.0,reviewed,us,us
2022-09-17T14:35:14.181Z,23.112,121.2181,10.0,5.1,mww,67.0,98.0,0.319,1.02,us,us7000i8v0,2022-09-17T21:59:06.940Z,Taiwan,earthquake,5.79,1.851,0.093,11.0,reviewed,us,us
2022-09-17T13:42:37.585Z,-20.1807,-69.1546,97.749,5.1,mb,36.0,60.0,0.039,0.75,us,us7000i8uf,2022-09-18T04:15:53.002Z,"104 km E of Iquique, Chile",earthquake,5.05,5.514,0.041,190.0,reviewed,us,us
2022-09-17T13:42:28.945Z,12.0418,-86.9078,64.226,4.3,mb,28.0,159.0,0.499,0.68,us,us7000i8un,2022-09-17T15:59:03.040Z,"41 km SW of La Paz Centro, Nicaragua",earthquake,5.92,8.714,0.062,73.0,reviewed,us,us
2022-09-17T13:41:17.752Z,23.0962,121.4059,10.0,6.5,mww,187.0,37.0,0.409,0.93,us,us7000i8ui,2022-09-22T07:14:57.979Z,Taiwan,earthquake,4.48,1.543,0.038,67.0,reviewed,us,us
2022-09-17T13:15:57.199Z,30.0063,138.9737,417.742,4.3,mb,44.0,145.0,3.181,0.68,us,us7000i8ub,2022-09-17T15:51:48.040Z,"Izu Islands, Japan region",earthquake,10.89,9.283,0.075,50.0,reviewed,us,us
2022-09-17T12:32:32.625Z,-7.7086,117.3899,285.043,4.4,mb,44.0,58.0,1.176,0.69,us,us7000i8u6,2022-09-17T13:00:43.040Z,"78 km N of Pototano, Indonesia",earthquake,7.26,3.421,0.101,31.0,reviewed,us,us
2022-09-17T10:50:45.100Z,-18.3957,-69.9451,120.461,4.6,mb,36.0,60.0,0.378,0.67,us,us7000i8tr,2022-09-17T11:11:22.040Z,"38 km ENE of Arica, Chile",earthquake,7.35,5.61,0.106,28.0,reviewed,us,us
2022-09-17T08:46:04.502Z,24.2053,141.4709,110.718,4.1,mb,16.0,142.0,2.949,0.48,us,us7000iaf6,2022-10-02T06:03:45.040Z,"Volcano Islands, Japan region",earthquake,15.66,8.806,0.185,8.0,reviewed,us,us
2022-09-17T08:32:48.860Z,-21.1653,170.1157,147.692,4.3,mb,26.0,119.0,2.867,0.68,us,us7000i8sy,2022-10-02T05:57:56.040Z,"199 km SSE of Isangel, Vanuatu",earthquake,10.73,8.353,0.116,21.0,reviewed,us,us
2022-09-17T08:07:49.418Z,30.7135,131.5142,42.1,4.2,mb,16.0,133.0,1.208,0.93,us,us7000iaf4,2022-10-02T05:52:47.040Z,"49 km E of Nishinoomote, Japan",earthquake,5.96,8.874,0.215,6.0,reviewed,us,us
2022-09-17T06:25:00.338Z,-7.0817,105.146,31.383,5.0,mb,40.0,119.0,2.513,0.59,us,us7000i8rv,2022-10-02T05:26:54.040Z,"108 km SW of Labuan, Indonesia",earthquake,7.2,2.075,0.111,26.0,reviewed,us,us
2022-09-17T06:12:44.959Z,7.4207,-73.7203,108.926,4.3,mb,38.0,92.0,1.645,0.59,us,us7000i8rt,2022-10-02T05:24:25.700Z,"20 km ENE of Puerto Wilches, Colombia",earthquake,6.97,5.76,0.148,13.0,reviewed,us,us
2022-09-17T05:25:55.820Z,-52.7495,25.7046,10.0,5.2,mww,43.0,68.0,18.037,0.49,us,us7000i8re,2022-10-02T05:20:16.189Z,south of Africa,earthquake,9.18,1.828,0.093,11.0,reviewed,us,us
2022-09-17T04:43:13.186Z,-28.0944,74.3745,10.0,4.9,mb,48.0,49.0,36.763,0.57,us,us7000i8r8,2022-09-17T05:13:26.040Z,Mid-Indian Ridge,earthquake,11.95,1.865,0.085,46.0,reviewed,us,us
2022-09-17T03:53:39.144Z,-21.065,-69.044,117.56,4.2,mb,21.0,78.0,0.415,0.46,us,us7000i8r0,2022-09-17T04:12:48.040Z,"148 km SE of Iquique, Chile",earthquake,5.28,4.079,0.235,7.0,reviewed,us,us
